review_timestamp,review_text_original,review_text_cleaned,user_rating,subjectivity_1,polarity_1,subjectivity_2,polarity_2
07-01-2023 17:31:56,one of the two of these chargers does not work.,one two charger not work,1,0,,0,
01-01-2023 05:10:05,delivery was fast,delivery fast,5,1,1,1,1
06-01-2023 16:04:29,"didn't much for me, since some channels that barely break up signal before, now break up more often. if it found more channels i would overlook that, but it didn't help there, either.",not much since channel barely break signal break often found channel would overlook not help either,1,1,0,1,0
09-01-2023 19:14:38,"fast delivery, arrived on time, product as described.",fast delivery arrived time product described,5,1,1,1,1
01-01-2023 15:59:39,"i did a lot of research before buying this television and i am not disappointed. great picture quality and features. my only complaint would be the two feet for a base. should come with a swivel center base. i have ordered one. edit: tv would not respond to remote or voice commands today. had to unplug from power and do a reboot. maybe just a software issue that happens from time to time, will continue to monitor and update if needed.",lot research buying television not disappointed great picture quality feature complaint would two foot base come swivel center base ordered one edit tv would not respond remote voice command today unplug power reboot maybe software issue happens time time continue monitor update needed,4,1,1,1,1
08-01-2023 01:52:45,it's lighter than my original remote that broke but it works,lighter original remote broke work,5,1,1,1,1
07-01-2023 15:54:51,only received of and no carabiners. what the heck?!?,received no carabiner heck,1,1,0,1,0
07-01-2023 10:43:56,works so long as its in one position and wiggled into place. would not recommend purchasing this product.,work long one position wiggled place would not recommend purchasing product,2,1,0,1,0
05-01-2023 16:49:10,the protector has no protection at the bottom and may have a screen protector or something to hold the ipad up,protector no protection bottom may screen protector something hold ipad,3,0,,0,
09-01-2023 18:36:18,for the price you couldnt ask for more,price could not ask,5,1,1,1,1
05-01-2023 18:24:45,pink is my favorite color and this is very pretty in person and also different. i love it!!!,pink favorite color pretty person also different love,5,1,1,1,1
05-01-2023 01:19:45,"got a tv for the bedroom and wanted my locals, so i got this yagi, set up was super easy, the little bars you have to insert yourself were a little weird, some went in easy, some not so easy, but they have a red mark so you know how deep to push them in, other than that this is easy to assemble, easy to mount, and even tho i mounted it about feet off the ground, it picked up all the channels available in my area, some came in doubled, but thats easy to remedy in the tv's menu, everything you need is included, even cable, some zip ties, the mounting tube and an assortment of mounting hardware,",got tv bedroom wanted local got yagi set super easy little bar insert little weird went easy not easy red mark know deep push easy assemble easy mount even though mounted foot ground picked channel available area came doubled easy remedy tv menu everything need included even cable zip tie mounting tube assortment mounting hardware,5,0,,0,
01-01-2023 19:05:47,[[videoid:ecfbdeeceeedfe]] really good looking case you can add more fans or an aio too. the psu goes on top facing down.,videoid ecfbdeeceeedfe really good looking case add fan aio psu go top facing,5,1,1,1,1
03-01-2023 11:01:44,works perfectly and sounds great.,work perfectly sound great,5,1,1,1,1
02-01-2023 20:01:07,"the computer is fast, compact and looks nice. it functions just like any other all-in-one computer. i have a major issue with the screen glare. ive tried every setting, changing the angles of the computer in the room, more room light, less room light. but i cannot get rid of the glare. you could use this computer monitor as a mirror to shave in the morning the glare is so bad. i contacted the seller about it, they suggested putting an anti-screen glare filter on it. i responded by saying, why should i after spending on a top of the line computer. so, i contacted dell, i'm still waiting for a response. i note the do make an anti-glare model of this same computer. i will see if they will switch if for me. one other issue i found with the computer is access to the usb ports on the back are difficult and there is no usb-c connection. why would dell sell a computer with such bad glare problem?",computer fast compact look nice function like all-in-one computer major issue screen glare tried every setting changing angle computer room room light less room light not get rid glare could use computer monitor mirror shave morning glare bad contacted seller suggested putting anti-screen glare filter responded saying spending top line computer contacted dell still waiting response note make anti-glare model computer see switch one issue found computer access usb port back difficult no usb-c connection would dell sell computer bad glare problem,3,1,0,1,0
03-01-2023 15:58:42,battery life is minutes,battery life minute,1,1,0,1,0
05-01-2023 22:36:24,"the lock and case is sturdy,",lock case sturdy,5,1,1,1,1
03-01-2023 02:19:10,"if you have an older mac from and need a cheap replacement, this will do the job. however, it is a short cord and the weight from the block and cause the prongs to fall out of the outlet.",older mac need cheap replacement job however short cord weight block prong fall outlet,4,1,1,1,1
01-01-2023 00:32:36,b motherboard is the worst i have ever used - bsod % of the time with any kind of expo setting -and crashes about % without expo -used different kinds of ram to test - and also went thru of the same motherboard - will never buy anything from gigabyte again.,motherboard worst ever used bsod time kind expo setting crash without expo used different kind ram test also went thru motherboard never buy anything gigabyte,1,1,0,1,0
06-01-2023 02:49:10,"i got this for my son as a nice little bonus gift, nothing he was looking for or asked for but something he could enjoy at random moments. this is a nice gimmicky toy/gift camera, if you play around with the settings of the picture quality you can get some pretty nice black and white printed photos that a kid can use for having some fun. it's very easy to use and operate, additionally i wasn't aware that the lens rotates and allows you to take selfies easily too while still being able to view the screen, very nice feature. we were pleasantly surprised by this camera.",got son nice little bonus gift nothing looking asked something could enjoy random moment nice gimmicky toy/gift camera play around setting picture quality get pretty nice black white printed photo kid use fun easy use operate additionally not aware lens rotates allows take selfies easily still able view screen nice feature pleasantly surprised camera,4,1,1,1,1
01-01-2023 06:55:04,"good signal, easy to install",good signal easy install,5,1,1,1,1
05-01-2023 21:09:04,"the cotton picker, didn't work, and i ordered it specifically for the vizio tv. how do i return it for a refund.",cotton picker not work ordered specifically vizio tv return refund,1,1,0,1,0
01-01-2023 16:56:24,"had it for years, didn't get moved around, just sat next to my xbox and did it's job. then it just randomly died. don't get this if you're looking for a long term storage device",year not get moved around sat next xbox job randomly died not get looking long term storage device,1,1,0,1,0
06-01-2023 22:34:31,it's an apple pencil - no need to say more.,apple pencil no need say,5,1,1,1,1
07-01-2023 02:44:56,original power cord tip broke off and this replacement works great.,original power cord tip broke replacement work great,5,1,1,0,
08-01-2023 22:47:45,"i've had this for several months and it has been awful from the beginning. it constantly goes off-line. when i check my network settings, it says that there is nothing wrong, yet i cannot open apps or make anything stream. i have to restart it all the time and that only temporary fix is the problem. you get what you pay for.",several month awful beginning constantly go off-line check network setting say nothing wrong yet not open apps make anything stream restart time temporary fix problem get pay,1,1,0,1,0
02-01-2023 23:58:59,"we installed the ring doorbell on dec , . i got a few motion notifications from the road until i got the motion settings figured out. we set off the motion coming and going times a day during the week since my husband and i both work. weekends it gets a little busier but nothing crazy. all settings are set to recommended. but the battery has continued to drain ridiculously fast. i spoke with customer support when it dropped % in days. he couldn't recommend any changes because i was already using the ones he recommended. told me to call back in days and if the battery was at % they would send another. after the next days the battery was around %, at this point rather than argue i initiated a return. i am going to try a replacement ring and go from there. i've had several friends tell me mine has to be defective since it's draining so fast. the strange thing is it seems to drain faster when the outside temp is above degrees. it drained slower during the arctic freeze we just had than the - degrees we have now. i will update my review if the replacement ring works as expected",installed ring doorbell dec got motion notification road got motion setting figured set motion coming going time day week since husband work weekend get little busier nothing crazy setting set recommended battery continued drain ridiculously fast spoke customer support dropped day could not recommend change already using one recommended told call back day battery would send another next day battery around point rather argue initiated return going try replacement ring go several friend tell mine defective since draining fast strange thing seems drain faster outside temp degree drained slower arctic freeze degree update review replacement ring work expected,3,0,,0,
09-01-2023 23:15:12,"welcome to this review which is currently being composed by typing on this awesome new keyboard! this is my new “go-to” bluetooth keyboard of choice to use with my macbook pro laptop, and i must say, “i'm impressed!” personally, i do not like using the keyboard on the laptop itself because i want to keep it in “like new” condition and free of oil and other residue for resale when i decide to upgrade to a new laptop, so i chose this keyboard as the new substitute to replace my old worn out apple keyboard. in addition to the fact that it is pretty much exactly like my old apple keyboard, the biggest factor influencing the choice was the backlit keys which i really love! there are many colors to choose from as well as brightness levels which can be changed using a couple of different keys at the top of the keyboard. the unit is mostly silver aluminum metal just like its apple predecessor, and the look and “typing feel” of the keys is very similar. there is also an on/off switch at the top left which is a nice feature as well for preserving the battery life when the unit is not in use. connecting to my macos laptop was a breeze simply by following the instructions in the owner's manual that came with the unit. also included is a usb-a to usb-c charging cord but no power brick. the bottom line is that this keyboard is a very high quality product from a to z in my opinion. it is a substantial weight (due to its mostly metal construction) that does not slide around on the desk while using it, the keys feel just like the much more expensive apple competitor, and it comes equipped with the multi-color brightness selectable backlight. from my perspective, it is absolutely a “no brainer” if you are looking for a less expensive high quality keyboard, so i would not hesitate to recommend it!",welcome review currently composed typing awesome new keyboard new go-to bluetooth keyboard choice use macbook pro laptop must say impressed personally not like using keyboard laptop want keep like new condition free oil residue resale decide upgrade new laptop chose keyboard new substitute replace old worn apple keyboard addition fact pretty much exactly like old apple keyboard biggest factor influencing choice backlit key really love many color choose well brightness level changed using couple different key top keyboard unit mostly silver aluminum metal like apple predecessor look typing feel key similar also on/off switch top left nice feature well preserving battery life unit not use connecting macos laptop breeze simply following instruction owner manual came unit also included usb-a usb-c charging cord no power brick bottom line keyboard high quality product opinion substantial weight due mostly metal construction not slide around desk using key feel like much expensive apple competitor come equipped multi-color brightness selectable backlight perspective absolutely no brainer looking less expensive high quality keyboard would not hesitate recommend,5,1,1,1,1
09-01-2023 18:25:13,"i ordered this through amazon vines. first one worked but the wheel failed to scroll. it had a button built in that did work. the scroll just did not work. i was able to bluetooth it to my windows machine and to my macmini. the sent me a replacement...that has worked just fine. funny, i never did hear from the support of the people who manufactured this mouse...",ordered amazon vine first one worked wheel failed scroll button built work scroll not work able bluetooth window machine macmini sent replacement worked fine funny never hear support people manufactured mouse,4,1,1,1,1
08-01-2023 00:28:53,i use a w charging block and the highest number that's ever shown up on it is w. it does charge but cuts out every minutes or so. disappointed,use charging block highest number ever shown charge cut every minute disappointed,2,1,0,1,0
08-01-2023 17:17:28,"arrived completely dead on arrival. not just a dead drive either, it had an internal short that kept my pc from getting past post. my sata ports, cable, and power were all tested before and after with a known-working drive and everything was working, so it was % a problem with this drive. completely unacceptable for a product that was supposedly individually tested before sale. ordered a replacement that never came as well. do not buy.",arrived completely dead arrival not dead drive either internal short kept pc getting past post sata port cable power tested known-working drive everything working problem drive completely unacceptable product supposedly individually tested sale ordered replacement never came well not buy,1,1,0,1,0
06-01-2023 13:12:07,lo único malo que tienes que escuchar los dos audífonos a la vez si quieres usar solo el izquierdo se bloquea.,The bad thing listen two headphone time want use left blocked,5,0,,0,
04-01-2023 03:45:59,don't buy if you have larger wrists.,not buy larger wrist,4,1,0,1,0
07-01-2023 05:55:30,"i'm so happy with the quality. my year old grandson uses it with his tablet. he's a rough one and these headphones have endured. i didn't rate the noise cancelation, sound quality, or volume control, because i don't personally know. however, my grandson has not complain about not being able to hear. he loves them.",happy quality year old grandson us tablet rough one headphone endured not rate noise cancelation sound quality volume control not personally know however grandson not complain not able hear love,5,1,1,1,1
02-01-2023 18:46:34,very versatile,versatile,5,1,1,1,1
01-01-2023 17:08:17,"works great, using on a newer and older pi - bought a usb-c to micro-usb converter to use on the older pi and is working nicely. quality power supply and hopefully will last for a long time.",work great using newer older pi bought usb-c micro-usb converter use older pi working nicely quality power supply hopefully last long time,5,1,1,1,1
03-01-2023 05:36:16,i needed a stand alone numeric keyboard and this is it. i have a travel keyboard but it does not have a numeric stand alone on it. this does it nicely and it is just the right size for me to use.,needed stand alone numeric keyboard travel keyboard not numeric stand alone nicely right size use,5,1,1,1,1
02-01-2023 20:55:11,its durable and sturdy for it price,durable sturdy price,4,1,1,1,1
06-01-2023 20:05:59,"i know from experience when purchasing the most inexpensive product available, there is a high likelihood for disappointment. and this was no exception. i purchased this one because i had neve worked with the esp before and wanted to try it out before investing too much $.the summary is that it is an inexpensive way to play with the esp, but simply not stable/reliable enough for any sort of actual project. the good:it was quite inexpensiveit comes with a usp-serial adapterit has built in wifi and a micro sd card socketit comes fully assembledthere is a lot of info and example code available on the internet. it was fairly easy to set up my existing arduino ide to work with it. the not so good:i have tried multiple programs (my own and various examples from others) but continue to get intermittent initiation failures of the camera and the sd card. this is most prevalent when i try to use both in the same program (the failures happen if i am using only the sc card or camera but less frequently). sometimes just resetting or power cycling will restore it, other times i find i have to reload the code to get it working again. i suspect the problem may be a power issue but i know i am using a good quality usb cable and have tried powering it from my pc and directly from a high current usb power supply. i have also tried it with and without turning on the 'flash' led (it can draw a lot of curent). so if it is a power issue, then the fault must be with the device (design or construction).",know experience purchasing inexpensive product available high likelihood disappointment no exception purchased one neve worked esp wanted try investing much summary inexpensive way play esp simply not stable/reliable enough sort actual project good quite inexpensiveit come usp-serial adapterit built wifi micro sd card socketit come fully assembledthere lot info example code available internet fairly easy set existing arduino ide work not good tried multiple program various example others continue get intermittent initiation failure camera sd card prevalent try use program failure happen using sc card camera less frequently sometimes resetting power cycling restore time find reload code get working suspect problem may power issue know using good quality usb cable tried powering pc directly high current usb power supply also tried without turning flash led draw lot curent power issue fault must device design construction,2,1,0,1,0
02-01-2023 05:33:59,literally great charger fast like i got it from apple.,literally great charger fast like got apple,5,1,1,1,1
08-01-2023 02:26:51,so far i like it & is functional for me. i would recommend this if your looking for a durable case.,far like functional would recommend looking durable case,5,1,1,1,1
07-01-2023 14:29:22,no need to add more - solved my problem %,no need add solved problem,5,0,,0,
08-01-2023 19:08:13,setting up the printer eas problematic since i had to go purchase ink cartridges to finish the set up. so the setup ink cartridges i can't use. just a waste of ink since the cartridges are full,setting printer ea problematic since go purchase ink cartridge finish set setup ink cartridge not use waste ink since cartridge full,5,1,0,1,0
06-01-2023 18:11:29,"i'm at the point in my life where i'm tired of trying to use cheap stuff. my father used to say ""when you buy cheap, you buy twice"". i hear that more and more with the different products i've been using. i won't be hearing this any longer when it comes to iphone cables. these are very nice cables. time will tell whether they have a longer lifespan. but, my bet is that they will.",point life tired trying use cheap stuff father used say buy cheap buy twice hear different product using not hearing longer come iphone cable nice cable time tell whether longer lifespan bet,5,1,1,1,1
09-01-2023 20:38:04,love this mount! easy install and worked great!!,love mount easy install worked great,5,1,1,1,1
07-01-2023 17:50:30,i received package already open at the corner. i will be returning it.,received package already open corner returning,1,1,0,1,0
06-01-2023 06:24:43,bought the pack red; neither of them works. tried them with both usb c to usb c and usb a to usb c cable.,bought pack red neither work tried usb usb usb usb cable,1,1,0,1,0
04-01-2023 00:35:15,replaced oem battery with this one and the laptop would not power on. i had to reinstall the old battery so i can use my laptop while i wait yet another week for a replacement. not impressed.,replaced oem battery one laptop would not power reinstall old battery use laptop wait yet another week replacement not impressed,1,1,0,1,0
04-01-2023 01:12:02,mainly i can't get it to work at all. i plugged it into my computer and neither the mouse nor keyboard responded. waited minutes and still nothing. i can't find it on my computer and there are no instructions. it is super cheap looking and feeling. get ubotie instead.,mainly not get work plugged computer neither mouse nor keyboard responded waited minute still nothing not find computer no instruction super cheap looking feeling get ubotie instead,1,1,0,1,0
02-01-2023 03:25:20,"now mentioning the caveat that i usually make my own, i found these really lacking. the date on them was not old the packaging was securely sealed so it wasn't that but they just seemed not to have a whole lot of fluid in them and that they were just more class for wiping something down. they did a reasonable job but not like what i make myself so it seems kind of pointless. i did like the canister and its design very easy to work with sealed solidly and it's very large monster would be a good word for that! so i'm going to repurpose the canister once i'm done with these but unfortunately i'm not sure how quick that'll be because these just seemed to have really hard time doing what you might expect cleaning, quality not just rubbing stuff around in a circle.",mentioning caveat usually make found really lacking date not old packaging securely sealed not seemed not whole lot fluid class wiping something reasonable job not like make seems kind pointless like canister design easy work sealed solidly large monster would good word going repurpose canister done unfortunately not sure quick seemed really hard time might expect cleaning quality not rubbing stuff around circle,3,0,,0,
02-01-2023 20:06:48,"this is the largest size nvme board, but it is only one nand package populated. it could have been produced on a shorter size, allowing use of different sockets on mobo. also given tb storage, this is either a very tall stack, or qlc, or both. i'm concerned about long term reliability of the unit if the latter.",largest size nvme board one nand package populated could produced shorter size allowing use different socket mobo also given tb storage either tall stack qlc concerned long term reliability unit latter,3,1,0,1,0
04-01-2023 12:25:25,using a sony tape player and recording into audition.,using sony tape player recording audition,5,0,,0,
05-01-2023 15:15:14,me salio de lo mejor,got best,5,0,,0,
03-01-2023 17:25:06,great projector that is easy to use. bought as a gift for my husband and he was easily able to play his movies on it the day he received it. the size of the projector is also manageable too!,great projector easy use bought gift husband easily able play movie day received size projector also manageable,5,1,1,1,1
07-01-2023 00:09:49,all chargers are not working,charger not working,1,0,,0,
05-01-2023 23:37:12,it broke when i put on my computer,broke put computer,1,0,,0,
05-01-2023 19:31:36,"as many others have stated, the volume drops randomly and a bluetooth connection is required (inexplicably).",many others stated volume drop randomly bluetooth connection required inexplicably,2,0,,0,
07-01-2023 06:23:43,"first off, the glasses came with the lenses already scratched inside the packaging so i wouldn't count on the best quality control. the glasses also came in japanese language without a way to change to english so right off the bat the any smart features are out the window unless you speak japanese. the lenses do a decent job with sunlight and the speakers do sound pretty good so at about the $ price point maybe they would be worth the price tag, but for such a niche item that doesn't even operate correctly the $ is insane i would not recommend these at all!!!",first glass came lens already scratched inside packaging would not count best quality control glass also came japanese language without way change english right bat smart feature window unless speak japanese lens decent job sunlight speaker sound pretty good price point maybe would worth price tag niche item not even operate correctly insane would not recommend,2,1,0,1,0
07-01-2023 01:59:12,[[videoid:adbfedebdadbafdbb]] i put picture with light off and video i did mention when light of and on,videoid adbfedebdadbafdbb put picture light video mention light,5,1,1,1,1
01-01-2023 20:54:53,"i see in the q&a that others asked why this delay happens, but there seems to be no answer and some people have the problem and others don't. it is disconcerting to speak and move and not have those actions appear on the camera for several seconds. cannot find any help in the manual or troubleshooting, so i am returning.",see others asked delay happens seems no answer people problem others not disconcerting speak move not action appear camera several second not find help manual troubleshooting returning,2,1,0,1,0
07-01-2023 23:22:50,"it was very easy and straightforward to assemble. the hardware is sturdy and very functional. a solid, no-frills monitor stand.",easy straightforward assemble hardware sturdy functional solid no-frills monitor stand,5,1,1,1,1
05-01-2023 12:48:10,"i have not had this monitor for a few days, but it looks great.",not monitor day look great,4,1,1,1,1
01-01-2023 13:27:27,"it's awful, always has current noise",awful always current noise,1,1,0,1,0
05-01-2023 14:57:45,"perfect eufy e discreet protection. helps weatherize the camera body while covertly disguising a white, logo emblazoned, camera to matte black.",perfect eufy discreet protection help weatherize camera body covertly disguising white logo emblazoned camera matte black,5,0,,0,
04-01-2023 21:36:42,terrible set up. just buy a ring camera. the picture quality sucks. doesn't work with timed lights.,terrible set buy ring camera picture quality suck not work timed light,2,1,0,1,0
04-01-2023 16:56:22,"so this worked great for the first weeks, but then it decided that cars were also people for some unknown reason. despite trying every possible setting to reduce false detections as described in their q&a's this thing still picks up about every th car that drives by. so now i need to keep the human/motion detection feature off which leaves me with an expensive doorbell.",worked great first week decided car also people unknown reason despite trying every possible setting reduce false detection described thing still pick every th car drive need keep human/motion detection feature leaf expensive doorbell,2,1,0,1,0
03-01-2023 23:22:14,i have dvr but hard to configure so decided to use micro sd cards in cameras. east to install and format and can now record directly to camera.,dvr hard configure decided use micro sd card camera east install format record directly camera,5,0,,0,
06-01-2023 03:52:22,fit my new samsung tablet perfectly,fit new samsung tablet perfectly,5,1,1,1,1
03-01-2023 07:04:55,"ordered to support substandard system. one day later one didn't work at all, second one kept losing connection to nvr. would not recommend.",ordered support substandard system one day later one not work second one kept losing connection nvr would not recommend,1,1,0,1,0
01-01-2023 03:23:30,battery life is fair,battery life fair,1,1,1,1,0
05-01-2023 18:03:15,item was damaged upon arrival. seller shipped damaged item knowing it was damaged. would not recommend due to companies seller ethics.,item damaged upon arrival seller shipped damaged item knowing damaged would not recommend due company seller ethic,1,1,0,1,0
09-01-2023 05:55:22,"these headphones are super beautiful and clean looking! not super bulky or over the top, and they have a really nice clean finish to them! my sister loved them as her christmas present, and it was almost half off too, which was an absolute steal!!",headphone super beautiful clean looking not super bulky top really nice clean finish sister loved christmas present almost half absolute steal,5,1,1,1,1
08-01-2023 21:17:33,"the instructions are bad, the product is good. it can be hard to adjust when used on a large tv.",instruction bad product good hard adjust used large tv,4,1,1,1,1
08-01-2023 16:31:35,"many of us have usb devices with integrated usb micro cables, and very few hub options for connecting to laptop pcs. this hub has a usb micro portwhich is a preferable solution to the usb micro to usb / adapters which take up a whole usb port. much harder to loose the hub than the tiny adapter. the hub performance was typical of usb-c hubs transferring files from external drives. goo hub to have in your kit if you have any usb micro cables devices!",many usb device integrated usb micro cable hub option connecting laptop pc hub usb micro portwhich preferable solution usb micro usb adapter take whole usb port much harder loose hub tiny adapter hub performance typical usb-c hub transferring file external drive goo hub kit usb micro cable device,5,0,,0,
02-01-2023 18:46:31,"small and fast - easy to install. used with a small enclosure you could have a very compact flash drive. the first time i tried to install it - i got a ""read only"" error, but unplugging and replugging it into a usb port and it worked fine. probably just a glitch with my pc.",small fast easy install used small enclosure could compact flash drive first time tried install got read error unplugging replugging usb port worked fine probably glitch pc,5,1,1,1,1
02-01-2023 00:36:30,i can go hr work days with this just over % volume with music in my work truck before needing to recharge it,go hr work day volume music work truck needing recharge,5,0,,0,
03-01-2023 20:08:45,i been in ising on my paptoo for my drawing but i been lacking in tje analog responde on the pencil over the digital program the. again i was good,ising paptoo drawing lacking tje analog responde pencil digital program good,5,1,1,1,1
05-01-2023 22:46:35,don't buy those expensive brands that do the exact same thing with the same cable and technology… this works the exact same at a fraction of the price and is long enough to reach the back seat in a piper archer.,not buy expensive brand exact thing cable technology… work exact fraction price long enough reach back seat piper archer,5,1,1,1,1
01-01-2023 16:32:45,"love this, quality is amazing and the video is super clear! it even works well on a regular white wall in case you don't have a projector screen! great but and i highly recommend!",love quality amazing video super clear even work well regular white wall case not projector screen great highly recommend,5,1,1,1,1
06-01-2023 20:58:04,antennae pulls in stations from - miles away over hills in ne kansas.,antenna pull station mile away hill ne kansa,5,1,1,1,1
05-01-2023 03:05:26,not imposters. they work well.,not imposter work well,5,1,1,1,1
02-01-2023 18:43:10,woks as expected.,wok expected,5,1,1,1,1
07-01-2023 20:16:26,i was gonna go with either the beats pill or this. i'm glad i went with jbl. super loud and great for working out/ vibin. /💯🫡,going go either beat pill glad went jbl super loud great working vibin 💯🫡,5,1,1,1,1
01-01-2023 21:18:37,these headphones have excellent sound quality and can produce a wide range of sounds from deep bass to mids and treble. nothing is better at this price! the best ever set of headphones i have ever owned.,headphone excellent sound quality produce wide range sound deep bass mids treble nothing better price best ever set headphone ever owned,5,1,1,1,1
06-01-2023 12:07:35,sonido y cancelación de ruido optimas,Optimas noise sound cancellation,5,0,,0,
07-01-2023 20:50:25,using it under my desk to hide cables,using desk hide cable,5,0,,0,
07-01-2023 02:20:52,don't waste your money these are low quality and the cords started to fail after days of use.,not waste money low quality cord started fail day use,1,1,0,1,0
09-01-2023 01:36:27,got this for a gift mother in law loves it,got gift mother law love,5,1,1,1,1
07-01-2023 19:53:18,got it to help protect my tablet in case i dropped it i've already dropped at once and even that wasn't a hard to fall there were no cracks or anything to the screen.,got help protect tablet case dropped already dropped even not hard fall no crack anything screen,5,0,,0,
04-01-2023 18:44:05,"i don't really love the fostex system, but if you want to power iems with it, these are a must.",not really love fostex system want power iems must,5,1,1,1,1
09-01-2023 18:40:28,installation works exactly what is shown on the video.,installation work exactly shown video,5,0,,0,
06-01-2023 00:44:16,"i've had this cpu since april of and just the other day my pc would only start the fans and the lights in the pc, after switching some parts and testing it turned out the cpu has gone bad. it did perform well while it was working but for a cpu that was not overclocked or used for anything more than gaming it shouldn't go bad like this.",cpu since april day pc would start fan light pc switching part testing turned cpu gone bad perform well working cpu not overclocked used anything gaming not go bad like,3,1,0,1,0
04-01-2023 02:23:04,"i had this product hooked up and it worked great for about one year and then started in on the slow death. after another three months, the unit is barely usable. it takes a very long time for the tv's to display an image due to a weak signal.",product hooked worked great one year started slow death another three month unit barely usable take long time tv display image due weak signal,3,1,0,1,0
03-01-2023 20:23:52,i really appreciate the price for great charging chords!! i've never purchased a length like these or knew they were even available. lol..i'm always last to know. but these are wonderful and i'm going share...at least one :),really appreciate price great charging chord never purchased length like knew even available lol always last know wonderful going share least one,5,1,1,1,1
01-01-2023 16:32:59,phone take forever to charge with these wires,phone take forever charge wire,1,0,,0,
06-01-2023 17:34:09,clear picture and pick up motion well,clear picture pick motion well,5,0,,0,
05-01-2023 18:33:13,"it is what was advertised as. nothing fancy, but easy to build and does what is needed.",advertised nothing fancy easy build needed,5,1,1,1,1
02-01-2023 21:44:39,great product. easy to install. makes writing on the ipad smoother.,great product easy install make writing ipad smoother,5,1,1,1,1
09-01-2023 19:23:33,grandchildren love the dragon design.,grandchild love dragon design,5,1,1,1,1
09-01-2023 06:40:26,"[[videoid:ecbfeddcebeecc]] as other reviewers said, the power button starts going on and off and usb chargers fail after a short while. very disappointing.",videoid ecbfeddcebeecc reviewer said power button start going usb charger fail short disappointing,1,1,0,1,0
04-01-2023 00:44:37,"i loved, it is everything and more that you need for just a little bit smart tv, after this my tv got very smarter. easy to install, and navigate, i highly recommend.",loved everything need little bit smart tv tv got smarter easy install navigate highly recommend,5,1,1,1,1
05-01-2023 20:16:02,it's the front of the case doesn't fit,front case not fit,2,0,,0,
04-01-2023 23:34:56,really easy to assemble and looks great.,really easy assemble look great,5,1,1,1,1
08-01-2023 23:16:44,"tldr: some, but not all of the pins are corroded fresh out of the box. i purchased two of these to use with both modern laptops, and my large collection of legacy devices. when i received them, they were properly in what looked like new packaging i had to cut open, but neither drive worked with any port on my computer (in either orientation), while other type-c drives did. on checking computer logs, i saw errors with usb. initialization. i took a closer look under a microscope (see attached picture), and while the usb. pins at one end are bright and shiny, the rest of the pins on the flash drive are black and corroded. that is not a trick of the lighting. knowing what to look for, it's even visible without magnification. not only do these not work properly on some computers (i suspect they work fine if usb. is tried first by the computer), but the lack of quality when new is clearly why other reviewers have unreliable operation over time. this is quite sad, as i otherwise really like the look and size of the drive.",tldr not pin corroded fresh box purchased two use modern laptop large collection legacy device received properly looked like new packaging cut open neither drive worked port computer either orientation type-c drive checking computer log saw error usb initialization took closer look microscope see attached picture usb pin one end bright shiny rest pin flash drive black corroded not trick lighting knowing look even visible without magnification not not work properly computer suspect work fine usb tried first computer lack quality new clearly reviewer unreliable operation time quite sad otherwise really like look size drive,1,1,0,1,0
04-01-2023 07:26:37,"i actually bought this speaker while it was on sale, but i can with confidence say that i will never look back. this speaker is fantastic! it has pristine sound quality, and fairly good base. you can easily change the volume using the connected device or even with the buttons on the speaker itself. the bluetooth connects very quickly taking only - seconds to find the device. the battery life is superb and i rarely have to charge the thing day to day. i would say that this speaker is worth buying full price, you are definitely getting what you paid for if not more.",actually bought speaker sale confidence say never look back speaker fantastic pristine sound quality fairly good base easily change volume using connected device even button speaker bluetooth connects quickly taking second find device battery life superb rarely charge thing day day would say speaker worth buying full price definitely getting paid not,5,1,1,1,1
01-01-2023 18:54:25,"[[videoid:cdaebadbbb]] i love these o-rings. all you do to instal them is slide them on your keycap and just like that it sounds so much better. this is mostly for gamers who care about the sound of their keyboard and feel. i love these silicone o-rings, they don't seem to have a down side and they are really sturdy.",videoid cdaebadbbb love o-rings instal slide keycap like sound much better mostly gamers care sound keyboard feel love silicone o-rings not seem side really sturdy,5,1,1,1,1
08-01-2023 04:15:57,"i work from home and my laptop is several rooms away from my router. my wifi was working fine but every now and then i would lose connection. because of that, i decided to hardwire into my router. since setting this up, have had zero issues with connectivity. unfortunately, i can no longer take a break due to ""connection issues""! lol!",work home laptop several room away router wifi working fine every would lose connection decided hardwire router since setting zero issue connectivity unfortunately no longer take break due connection issue lol,5,1,1,1,1
08-01-2023 21:53:06,i would buy again. worked as needed and does the intended job.,would buy worked needed intended job,5,1,1,1,1
08-01-2023 21:02:37,i bought these because they were noise cancellation. there is no noise cancellation on this device. that was the only reason why i bought them was for an airplane. very disappointed.,bought noise cancellation no noise cancellation device reason bought airplane disappointed,1,1,0,1,0
04-01-2023 15:23:54,"this will do the job, but the clips that hold the loop in place are not very tight.",job clip hold loop place not tight,3,1,0,1,1
